Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Years,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDV49,10.0,0,0.028003340666666668,3,262.7226,6,9,2,1,1,3171.8712
FDJ56,8.985,0,0.1988561461111111,6,100.27,9,14,1,0,1,998.7
FDI40,11.5,1,0.13618597499999996,5,99.7358,6,9,2,1,1,1105.8938
NCK05,20.099999999999998,0,0.06782486940000002,8,61.5536,5,28,1,2,3,918.804
NCI43,19.849999999999998,0,0.025992885499999997,9,48.6376,3,4,1,2,2,575.2512
NCE42,21.099999999999998,0,0.010221988222222221,9,234.2958,1,26,0,2,1,3739.1328
FDP40,4.555,1,0.03725202722222222,5,112.6544,8,16,2,0,1,2684.5056
FDU40,20.849999999999998,0,0.042760651999999996,5,193.8478,6,9,2,1,1,2712.4692
DRK47,7.905,0,0.06891365422222223,7,230.2694,1,26,0,2,1,4567.388
FDR32,6.78,1,0.07395468533333333,6,228.4694,7,11,2,1,1,5480.8656
FDS43,11.650000000000002,0,0.035467621374999994,6,186.22400000000002,5,28,1,2,3,5033.448
FDH50,15.0,1,0.141374951375,3,185.9266,7,11,2,1,1,2581.9724
FDZ09,17.599999999999998,0,0.112817651,13,164.8868,8,16,2,0,1,2456.802
FDS19,13.799999999999999,1,0.06191875777777778,6,77.8012,0,15,2,2,0,227.7036
NCU30,5.11,0,0.029742745555555554,9,163.821,6,9,2,1,1,2120.573
FDI27,8.71,1,0.044328698888888886,4,43.5744,7,11,2,1,1,407.4696
FDQ09,7.235,0,0.056558063000000006,13,113.6834,1,26,0,2,1,230.3668
FDB35,12.299999999999999,1,0.0738731555,15,89.8804,8,16,2,0,1,1286.3256
DRD12,6.96,0,0.074149546375,14,93.1146,6,9,2,1,1,2189.1504
FDW07,18.0,1,0.15348950255555557,6,89.6514,9,14,1,0,1,1859.5794
DRE13,6.28,0,0.031672791,14,85.5198,1,26,0,2,1,1744.396
FDR11,10.5,1,0.15332747988888887,1,158.7578,6,9,2,1,1,2246.4092
DRG36,14.150000000000002,0,0.095467028875,14,171.0106,7,11,2,1,1,4106.6544
DRD37,9.799999999999999,0,0.013351790444444444,14,47.506,0,15,2,2,0,186.424
FDX03,15.849999999999998,1,0.0698456212,10,44.7744,1,26,0,2,1,181.0976
FDU46,10.299999999999999,1,0.011968492,13,84.854,7,11,2,1,1,778.9860000000001
FDV03,17.599999999999998,0,0.062488415555555545,10,156.2314,8,16,2,0,1,2947.4966
FDZ37,8.1,1,0.0173179035,3,86.4198,5,28,1,2,3,1918.8356
FDI24,10.299999999999999,0,0.08537858133333334,0,177.037,1,26,0,2,1,3705.177
FDX33,9.195000000000002,1,0.11759422650000001,13,159.5578,9,14,1,0,1,1283.6624
FDG47,12.799999999999999,0,0.0795890577,15,261.3252,3,4,1,2,2,3410.2276
FDZ57,10.0,1,0.03642027155555556,13,126.7994,6,9,2,1,1,1284.994
FDT04,17.25,0,0.09370697380000001,5,40.5822,6,9,2,1,1,785.6439999999999
FDO49,10.6,1,0.032157159111111104,2,49.3008,5,28,1,2,3,1518.024
NCB43,20.2,0,0.09638292600000001,9,187.7898,2,6,2,1,1,2245.0776
NCL53,7.5,0,0.03497107044444444,8,175.2028,6,9,2,1,1,4427.57
FDM01,7.894999999999998,1,0.08281036374999999,2,100.7332,1,26,0,2,1,1230.3984
FDO12,15.75,0,0.041268371624999994,0,195.5452,3,4,1,2,2,1174.4712
FDO13,7.865000000000001,0,0.06620442366666665,2,162.8526,4,28,2,0,0,493.3578
FDI04,13.650000000000002,1,0.08335433,5,196.2426,7,11,2,1,1,2570.6538
NCK05,20.099999999999998,0,0.06782486940000002,8,60.6536,6,9,2,1,1,980.0576
FDP28,13.650000000000002,1,0.08674445977777778,5,259.7936,3,4,1,2,2,2609.936
FDJ44,12.299999999999999,1,0.11437556155555556,6,176.3396,9,14,1,0,1,1395.5168
FDS25,6.884999999999999,1,0.160059387,3,109.5228,5,28,1,2,3,3426.2068
FDC02,21.349999999999998,0,0.0740319097777778,3,258.3278,8,16,2,0,1,7028.8506
FDT23,7.72,1,0.08038818466666667,1,76.3986,1,26,0,2,1,1402.1748
NCD31,12.099999999999998,0,0.016602756555555556,9,165.1526,0,15,2,2,0,164.4526
FDV19,14.849999999999998,1,0.0403062493,6,159.5578,1,26,0,2,1,2085.9514
NCQ30,7.7250000000000005,0,0.033235767299999996,9,120.5414,4,28,2,0,0,365.5242
NCD18,16.0,0,0.054555381124999996,9,231.3668,3,4,1,2,2,4607.335999999999
FDL10,8.394999999999998,0,0.03459656075,13,97.3042,8,16,2,0,1,1091.2462
FDX20,7.365000000000001,0,0.04614628388888889,6,225.172,6,9,2,1,1,3395.58
FDM32,20.5,0,0.018332638444444445,6,89.583,1,26,0,2,1,1797.66
FDR09,18.25,0,0.0888556539,13,257.2962,0,15,2,2,0,517.9924
FDL34,16.0,0,0.040984023375,13,140.2496,5,28,1,2,3,4093.3384
NCK42,7.4750000000000005,0,0.013132244375000001,9,214.5192,7,11,2,1,1,2804.3496
FDU23,12.150000000000002,0,0.020954106,1,164.6184,7,11,2,1,1,3797.7232
DRI01,7.97,0,0.029381254,14,172.0422,3,4,1,2,2,5690.5926
FDG16,15.25,0,0.09738457144444444,5,217.1192,9,14,1,0,1,3235.788
FDY56,16.349999999999998,1,0.0713494342,6,225.6062,3,4,1,2,2,1579.9434
FDO24,11.099999999999998,0,0.15294972040000002,0,158.1604,6,9,2,1,1,1901.5248
NCV29,11.799999999999999,0,0.0238310344,8,177.8686,8,16,2,0,1,4621.9836
FDQ48,14.299999999999999,1,0.030135186875,0,98.6726,8,16,2,0,1,782.9808
FDU15,13.650000000000002,1,0.025070953400000002,10,36.6532,2,6,2,1,1,755.0172
FDS47,16.75,0,0.1216027754,1,86.2856,6,9,2,1,1,1406.1696
FDO50,16.25,0,0.06729972233333333,3,93.1804,9,14,1,0,1,1194.4452
FDW48,18.0,0,0.007598911666666666,0,81.2618,6,9,2,1,1,402.809
FDV20,20.2,1,0.062351684100000006,6,125.2678,0,15,2,2,0,127.1678
FDW47,15.0,0,0.0530166918,1,121.5414,9,14,1,0,1,2436.828
FDA07,7.549999999999999,1,0.035376250399999996,6,122.9072,5,28,1,2,3,4532.7664
FDZ16,16.849999999999998,1,0.16669833390000002,5,193.5478,5,28,1,2,3,4649.9472
FDN09,14.150000000000002,0,0.033631662,13,241.6828,5,28,1,2,3,4873.656
FDB50,13.0,0,0.16656212222222222,3,77.2986,2,6,2,1,1,1246.3776
NCL06,14.650000000000002,0,0.07752162922222222,9,262.9594,9,14,1,0,1,5233.188
DRG03,14.5,0,0.06667857177777775,4,153.9998,5,28,1,2,3,5229.1932
DRM59,5.880000000000001,0,0.003894754777777778,7,152.2998,7,11,2,1,1,3075.9959999999996
FDU25,12.349999999999998,0,0.026706105,3,57.3246,2,6,2,1,1,1332.2658
NCU42,9.0,0,0.019524816625,9,169.6474,2,6,2,1,1,2526.7110000000002
FDH21,10.394999999999998,0,0.0356967931,12,158.4604,0,15,2,2,0,158.4604
DRO47,10.195,0,0.108249966,7,111.786,6,9,2,1,1,1697.79
FDC44,15.599999999999998,0,0.16645414644444445,6,115.7518,5,28,1,2,3,5351.0346
NCL29,9.695000000000002,0,0.123583984875,8,158.9604,7,11,2,1,1,1743.0644
FDL48,19.349999999999998,1,0.08849347400000002,0,48.8034,8,16,2,0,1,340.2238
FDJ21,16.7,1,0.038564102749999996,13,146.6102,3,4,1,2,2,2770.3938
FDT40,5.985,0,0.09322491366666667,5,128.4678,8,16,2,0,1,508.6712
NCD43,8.85,0,0.016712506199999998,9,103.7964,0,15,2,2,0,210.3928
FDM28,15.700000000000001,0,0.0516775654,5,180.266,8,16,2,0,1,1617.894
FDR35,12.5,0,0.020716994625,1,198.8742,8,16,2,0,1,5773.1518
NCP17,19.349999999999998,0,0.021579142444444442,8,65.6168,3,4,1,2,2,383.5008
FDT23,7.72,1,0.08038818466666667,1,79.8986,7,11,2,1,1,1090.5804
FDX15,17.2,0,0.15644439025,10,162.1578,8,16,2,0,1,1283.6624
NCU42,9.0,0,0.019524816625,9,166.5474,5,28,1,2,3,4379.6324
FDV23,11.0,0,0.10327890079999999,1,125.7046,5,28,1,2,3,3237.1196
FDY34,10.5,1,0.011907165,13,163.9842,4,28,2,0,0,331.5684
FDE16,8.894999999999998,0,0.0301164373,5,208.3954,0,15,2,2,0,1041.9769999999999
FDV60,20.2,1,0.12244236770000001,0,195.31099999999998,7,11,2,1,1,3338.987
FDQ44,20.5,0,0.036173947874999994,6,120.0756,8,16,2,0,1,2302.3364
FDZ09,17.599999999999998,0,0.112817651,13,165.2868,1,26,0,2,1,3111.9492
FDW36,11.150000000000002,0,0.06172965777777779,0,106.8622,9,14,1,0,1,2011.3818
NCZ30,6.590000000000002,0,0.0273016635,9,121.9098,5,28,1,2,3,3374.2744
FDL09,19.599999999999998,1,0.14637230480000002,13,167.2816,7,11,2,1,1,2013.3792
FDE05,10.894999999999998,1,0.03129729711111111,5,147.7102,2,6,2,1,1,1895.5326
DRO35,13.849999999999998,0,0.03718711733333333,7,114.2492,2,6,2,1,1,1853.5872
FDN60,15.099999999999998,0,0.10317588822222222,0,159.7604,2,6,2,1,1,2693.8268
NCZ29,15.0,0,0.07677383233333335,8,125.2362,8,16,2,0,1,1384.1982
FDX08,12.849999999999998,0,0.025841211100000004,6,179.9318,3,4,1,2,2,2706.4770000000003
FDZ16,16.849999999999998,1,0.16669833390000002,5,194.1478,0,15,2,2,0,1162.4868
DRL37,15.5,0,0.05144833377777778,14,44.477,1,26,0,2,1,865.54
FDL21,15.849999999999998,1,0.007748555777777777,13,41.048,6,9,2,1,1,479.376
FDW10,21.2,0,0.0666859169,13,174.83700000000002,2,6,2,1,1,5469.547
FDB53,13.349999999999998,0,0.13564452955555556,5,148.3392,6,9,2,1,1,3877.6192
DRM49,6.11,1,0.133071709625,14,46.6086,6,9,2,1,1,624.5204
NCD06,13.0,0,0.107694204,9,44.906000000000006,9,14,1,0,1,652.484
FDN10,11.5,0,0.04486434933333333,13,118.9124,5,28,1,2,3,2844.2976
FDS13,6.465000000000002,0,0.129835493,3,266.5884,4,28,2,0,0,1324.942
FDH38,6.424999999999999,0,0.01131773211111111,3,115.6808,9,14,1,0,1,1406.1696
FDY21,15.099999999999998,0,0.1519549118,13,195.111,5,28,1,2,3,5303.097
FDT60,12.0,0,0.08636769559999999,0,124.6388,7,11,2,1,1,2105.2596
DRZ24,7.534999999999998,0,0.06895387800000001,14,120.344,9,14,1,0,1,3835.008
FDW56,7.68,0,0.0810540169,6,190.9162,9,14,1,0,1,5195.2374
FDG57,14.700000000000001,0,0.07777089522222222,6,48.6034,7,11,2,1,1,194.4136
FDY14,10.299999999999999,0,0.0800707548,4,263.0226,1,26,0,2,1,6079.4198
FDS19,13.799999999999999,1,0.06191875777777778,6,76.2012,2,6,2,1,1,1669.8264
FDX01,10.1,0,0.025993425888888887,3,114.715,6,9,2,1,1,815.605
FDV32,7.784999999999998,0,0.09618275811111113,6,64.251,2,6,2,1,1,1328.271
DRI39,13.799999999999999,0,0.10440908822222224,4,54.893,2,6,2,1,1,679.1160000000001
NCU05,11.799999999999999,0,0.06318220511111111,8,81.7618,3,4,1,2,2,966.7416
NCA29,10.5,0,0.028449532399999998,9,171.1106,2,6,2,1,1,3593.3226
FDO10,13.650000000000002,1,0.0085099589,13,58.7588,4,28,2,0,0,400.8116
DRL47,19.7,0,0.03768987744444444,7,124.2362,7,11,2,1,1,1887.543
FDA50,16.25,0,0.09965961840000001,4,98.441,4,28,2,0,0,96.541
FDU23,12.150000000000002,0,0.020954106,1,167.1184,5,28,1,2,3,2476.776
FDR27,15.099999999999998,1,0.10986311709999999,10,134.4942,3,4,1,2,2,1854.9188
DRH36,16.2,0,0.03248678,14,74.9696,2,6,2,1,1,2162.5184
FDZ51,11.299999999999999,1,0.052365360375,10,96.3094,1,26,0,2,1,666.4658
FDQ40,11.099999999999998,1,0.0411870791,5,175.7712,4,28,2,0,0,351.5424
FDB17,13.150000000000002,0,0.0419239739,5,180.1976,4,28,2,0,0,181.0976
FDQ16,19.7,0,0.04525518333333333,5,108.6912,2,6,2,1,1,2183.824
FDG09,20.599999999999998,1,0.0548013105,6,188.0556,2,6,2,1,1,2065.3116
DRI59,9.5,0,0.035769323,7,223.5088,2,6,2,1,1,4697.8848
FDH47,13.5,1,0.12417292455555555,15,96.1068,1,26,0,2,1,1846.9292
FDA21,13.650000000000002,0,0.031473678500000005,13,186.3924,8,16,2,0,1,1665.8316
NCO05,7.269999999999998,0,0.05008370855555556,8,97.7384,1,26,0,2,1,591.2304
NCL31,7.39,0,0.13041559577777778,11,144.747,4,28,2,0,0,143.14700000000002
NCH42,6.86,0,0.04176988389999999,9,231.201,2,6,2,1,1,6201.927
FDG57,14.700000000000001,0,0.07777089522222222,6,47.5034,1,26,0,2,1,972.068
NCQ50,18.75,0,0.030051684625000002,9,211.9218,5,28,1,2,3,3419.5488
FDK24,9.195000000000002,0,0.08725649611111111,0,45.2744,7,11,2,1,1,679.1160000000001
DRG39,14.150000000000002,0,0.042220270375,4,54.2982,9,14,1,0,1,1104.5622
FDX46,12.299999999999999,1,0.0606329059,13,60.4562,6,9,2,1,1,1777.6860000000001
FDY01,11.799999999999999,1,0.170442046125,3,116.7834,1,26,0,2,1,2303.6679999999997
FDJ40,13.599999999999998,1,0.049635433,5,110.0912,6,9,2,1,1,1965.4416
FDS01,11.599999999999998,0,0.018509027899999995,3,178.2686,9,14,1,0,1,1955.4546
FDJ09,15.0,0,0.04385187425,13,43.6744,2,6,2,1,1,407.4696
FDT49,7.0,0,0.14601704877777777,3,105.62799999999999,9,14,1,0,1,1384.864
FDW50,13.099999999999998,0,0.08194608511111111,4,168.4158,9,14,1,0,1,1504.0422
FDV39,11.299999999999999,0,0.0064770374444444445,10,197.7426,2,6,2,1,1,2570.6538
FDY36,12.299999999999999,0,0.0107582231,0,73.83800000000001,2,6,2,1,1,1245.046
NCE18,10.0,0,0.018762958875,9,248.175,1,26,0,2,1,3495.45
FDB05,5.155,0,0.09020844744444444,5,247.2776,4,28,2,0,0,743.0328
FDK14,6.980000000000002,0,0.036030721375000005,3,82.4934,3,4,1,2,2,982.7208
FDP10,19.0,0,0.1464341176,13,107.0622,8,16,2,0,1,1376.2086
FDC45,17.0,0,0.13200301977777776,6,172.5106,6,9,2,1,1,2053.3272
FDS48,15.150000000000002,0,0.026191759000000002,0,152.3708,6,9,2,1,1,3159.8868
FDX04,19.599999999999998,1,0.04507428322222221,5,49.4376,4,28,2,0,0,191.7504
FDQ20,8.325000000000001,0,0.032039365333333326,6,40.8138,5,28,1,2,3,1543.3244
FDU13,8.355000000000002,0,0.1956789239,3,146.9418,7,11,2,1,1,1029.9926
NCR53,12.150000000000002,0,0.15124920709999998,8,224.4404,1,26,0,2,1,1800.3232
FDN49,17.25,1,0.13470317822222222,2,40.048,9,14,1,0,1,399.48
FDR31,6.46,1,0.05620357420000001,6,144.6102,1,26,0,2,1,2916.204
DRI03,6.03,0,0.0214218487,4,175.3028,5,28,1,2,3,3719.1588
FDL58,5.78,1,0.07731122380000001,13,262.2568,8,16,2,0,1,5273.1359999999995
NCJ05,18.7,0,0.046131186625,8,151.9682,1,26,0,2,1,3354.3004
FDS10,19.2,0,0.03392348222222222,13,180.3318,2,6,2,1,1,3428.2042
FDK34,13.349999999999998,0,0.03714473299999999,13,240.1564,5,28,1,2,3,7150.691999999999
FDW48,18.0,0,0.007598911666666666,0,81.8618,4,28,2,0,0,161.1236
FDE08,18.2,0,0.057136627777777775,6,147.7734,5,28,1,2,3,4602.6754
NCH06,12.299999999999999,0,0.08234907488888889,9,245.646,5,28,1,2,3,3695.19
FDV08,7.3500000000000005,0,0.02226416655555556,6,39.9454,3,4,1,2,2,377.5086
FDQ15,20.349999999999998,1,0.1457228273333333,10,81.6276,8,16,2,0,1,1787.0072
FDL56,14.099999999999998,0,0.13637860022222223,6,88.9198,5,28,1,2,3,3139.9128
DRC12,17.849999999999998,0,0.03786209375,14,189.7188,8,16,2,0,1,2285.0256
FDX49,4.615000000000001,1,0.10188087871428571,3,231.33,1,26,0,2,1,4660.6
FDJ09,15.0,0,0.04385187425,13,47.2744,6,9,2,1,1,679.1160000000001
FDN23,6.575000000000001,1,0.0755780645,1,145.8444,5,28,1,2,3,3773.7544
DRD01,12.099999999999998,1,0.06633004866666667,14,56.7614,3,4,1,2,2,1049.9666
FDS43,11.650000000000002,0,0.035467621374999994,6,187.324,7,11,2,1,1,1864.24
FDY48,14.0,0,0.02573471911111111,0,104.4332,4,28,2,0,0,307.5996
FDU12,15.5,1,0.0865994931,0,262.1568,0,15,2,2,0,527.3136
FDX33,9.195000000000002,1,0.11759422650000001,13,158.5578,8,16,2,0,1,2406.867
FDH45,15.099999999999998,1,0.11457008411111112,6,43.2796,3,4,1,2,2,123.8388
FDJ10,5.095,1,0.1480500761,13,140.3838,1,26,0,2,1,1826.2894
FDX32,15.099999999999998,1,0.0974448714,6,142.5786,3,4,1,2,2,3323.0078
DRG51,12.099999999999998,0,0.012413099,4,165.3526,9,14,1,0,1,3453.5046
NCB31,6.235,0,0.1286735946666667,9,263.791,3,4,1,2,2,2103.928
FDW47,15.0,0,0.0530166918,1,121.8414,0,15,2,2,0,243.6828
FDT20,10.5,0,0.044528822555555556,6,39.1164,5,28,1,2,3,1235.7248
FDI34,10.65,1,0.0923093178888889,13,232.3668,8,16,2,0,1,3685.8688
FDH56,9.799999999999999,1,0.0729565627,6,114.2492,0,15,2,2,0,463.3968
DRJ47,18.25,0,0.05058745550000001,7,173.408,1,26,0,2,1,1038.6480000000001
FDP04,15.349999999999998,0,0.014976604888888887,5,62.0168,5,28,1,2,3,1534.0032
NCZ06,19.599999999999998,0,0.10209551255555555,9,251.8698,9,14,1,0,1,3551.3772
FDY37,17.0,1,0.028579972999999998,3,144.247,7,11,2,1,1,3149.2340000000004
FDO46,9.6,1,0.013700196777777778,13,190.2872,9,14,1,0,1,4727.18
FDI10,8.51,1,0.07847733049999998,13,173.5422,9,14,1,0,1,5000.8238
NCT42,5.880000000000001,0,0.026984269777777778,9,150.3392,3,4,1,2,2,447.4176
FDE29,8.905,0,0.15396310722222223,5,60.2878,3,4,1,2,2,1151.1682
FDQ11,5.695,1,0.06606472840000001,1,258.8988,5,28,1,2,3,3083.9856
FDS20,8.85,0,0.053917068874999995,6,183.8292,1,26,0,2,1,2554.0088
FDR26,20.7,0,0.04607925511111111,4,177.2028,3,4,1,2,2,3364.9532
NCH43,8.42,0,0.08179811388888887,9,216.6192,4,28,2,0,0,215.7192
FDO25,6.299999999999999,0,0.13709612899999998,3,209.627,3,4,1,2,2,3984.813
FDB40,17.5,1,0.0081827315,4,144.6102,3,4,1,2,2,2187.153
FDB14,20.25,1,0.09944953190000001,3,92.31200000000001,4,28,2,0,0,372.848
FDW23,5.765,0,0.08892246522222222,0,40.1164,6,9,2,1,1,540.6296
FDZ23,17.75,1,0.0771699764,0,186.924,3,4,1,2,2,3169.208
FDX35,5.035,1,0.08336359559999999,1,229.0036,2,6,2,1,1,4326.3684
FDX24,8.355000000000002,0,0.013128003999999999,0,94.1462,8,16,2,0,1,2221.1088
DRG15,6.130000000000001,0,0.06722334762500001,4,63.0536,2,6,2,1,1,1225.072
FDY60,10.5,1,0.02250229355555556,0,143.3128,8,16,2,0,1,1438.128
FDK02,12.5,0,0.11707405960000002,3,119.14399999999999,3,4,1,2,2,3235.788
FDK24,9.195000000000002,0,0.08725649611111111,0,45.4744,5,28,1,2,3,1041.3112
NCA05,20.75,0,0.024458113777777776,8,150.4734,6,9,2,1,1,890.8404
FDN33,6.305,1,0.12323039937500001,13,93.0436,5,28,1,2,3,2363.59
FDA09,13.349999999999998,1,0.14409005277777778,13,179.06599999999997,2,6,2,1,1,2696.49
FDK50,7.96,0,0.027583729555555558,3,163.2894,6,9,2,1,1,4530.1032
NCE55,8.92,0,0.11374225200000002,9,175.237,2,6,2,1,1,2117.244
FDG12,6.634999999999999,1,0.004924115333333334,0,121.8098,9,14,1,0,1,2048.6666
FDC37,15.5,0,0.037581195199999994,0,106.7938,1,26,0,2,1,3215.8140000000003
DRG15,6.130000000000001,0,0.06722334762500001,4,62.4536,8,16,2,0,1,1225.072
FDQ58,7.3149999999999995,0,0.01191441711111111,13,154.434,8,16,2,0,1,1378.2060000000001
FDQ51,16.0,1,0.014964529444444446,10,46.1718,0,15,2,2,0,94.5436
FDR46,16.849999999999998,0,0.1453632375,13,146.576,0,15,2,2,0,439.42800000000005
FDC50,15.849999999999998,0,0.14239877090000003,3,94.4094,3,4,1,2,2,1047.3034
FDJ09,15.0,0,0.04385187425,13,43.4744,8,16,2,0,1,543.2928
NCC18,19.099999999999998,0,0.1849448689,9,172.3422,6,9,2,1,1,2586.633
FDL04,19.0,0,0.12135383911111111,5,105.4622,1,26,0,2,1,952.7598
FDH48,13.5,0,0.05096872570000001,0,84.654,9,14,1,0,1,1211.756
FDD38,16.75,1,0.008549672300000002,3,99.8674,9,14,1,0,1,2342.9502
FDT47,5.259999999999999,1,0.023640797333333338,1,95.9068,5,28,1,2,3,3207.8244
FDE41,9.195000000000002,1,0.05695446877777778,5,85.9566,7,11,2,1,1,1691.132
FDH19,19.349999999999998,0,0.03587643255555556,10,173.8738,2,6,2,1,1,2432.8332
FDW26,11.799999999999999,1,0.12238900479999999,4,224.1772,2,6,2,1,1,2890.9036
FDW35,10.6,0,0.012023577555555554,1,40.6454,2,6,2,1,1,167.7816
FDQ55,13.650000000000002,1,0.0130502145,6,115.5834,7,11,2,1,1,1382.2008
FDV22,14.849999999999998,1,0.010691088555555556,13,158.263,9,14,1,0,1,2659.8709999999996
NCN29,15.200000000000001,0,0.010004942777777777,8,48.2034,4,28,2,0,0,97.2068
FDQ26,13.5,1,0.06545681733333333,4,60.1562,6,9,2,1,1,1599.9174
FDV24,5.634999999999999,0,0.08812433033333332,0,150.005,7,11,2,1,1,1797.66
FDG50,7.405,0,0.017702220111111108,3,92.4146,2,6,2,1,1,1459.4336
NCF42,17.349999999999998,0,0.19135423769999999,9,177.0712,4,28,2,0,0,351.5424
FDT46,11.349999999999998,0,0.029060789000000004,13,51.9008,2,6,2,1,1,708.4112
DRE49,20.75,0,0.018148152222222224,14,153.8024,5,28,1,2,3,7741.9224
FDV56,16.099999999999998,1,0.01462483333333333,6,109.3596,7,11,2,1,1,1186.4556
FDD32,17.7,1,0.04289104133333334,6,80.9276,3,4,1,2,2,487.3656
NCN19,13.099999999999998,0,0.011774634333333334,11,188.85299999999998,6,9,2,1,1,3225.801
FDQ48,14.299999999999999,1,0.030135186875,0,96.5726,1,26,0,2,1,2251.0698
FDW34,9.6,0,0.03711723509999999,13,244.317,5,28,1,2,3,8262.578000000001
NCS38,8.6,0,0.07703268833333332,9,114.3176,7,11,2,1,1,1946.7992
FDL58,5.78,1,0.07731122380000001,13,264.5568,3,4,1,2,2,6327.7632
FDY59,8.195,0,0.030277000999999994,0,91.8462,7,11,2,1,1,2313.655
FDZ03,13.650000000000002,1,0.075609201875,4,184.824,8,16,2,0,1,3355.632
FDP60,17.349999999999998,0,0.041997015250000005,0,102.3016,7,11,2,1,1,1619.2256
NCI30,20.25,0,0.06737576539999998,9,246.646,8,16,2,0,1,2463.46
FDO03,10.394999999999998,1,0.035895956,10,230.5352,4,28,2,0,0,687.1056
FDZ20,16.099999999999998,0,0.03580603,6,252.3356,8,16,2,0,1,3815.034
FDQ31,5.785,1,0.0561750521,6,89.7856,5,28,1,2,3,966.7416
FDY03,17.599999999999998,1,0.087023351,10,113.2202,3,4,1,2,2,2025.3636
FDW45,18.0,0,0.04196387866666666,13,148.4418,7,11,2,1,1,4119.9704
NCO41,12.5,0,0.020275603555555556,8,99.0384,0,15,2,2,0,197.0768
FDK16,9.065,0,0.11221287299999999,5,94.4094,1,26,0,2,1,2856.282
FDZ16,16.849999999999998,1,0.16669833390000002,5,195.5478,6,9,2,1,1,4262.4516
NCD18,16.0,0,0.054555381124999996,9,228.4668,2,6,2,1,1,2534.0348
FDF52,9.299999999999999,0,0.0696313221,5,181.6292,1,26,0,2,1,2371.5796
FDF09,6.215,0,0.013068501555555554,6,37.9848,6,9,2,1,1,782.9808
FDW43,20.099999999999998,1,0.024314736555555556,6,226.6036,2,6,2,1,1,6831.108
FDU19,8.769999999999998,1,0.040973457375,6,170.5422,2,6,2,1,1,2759.0752
FDA50,16.25,0,0.09965961840000001,4,95.141,6,9,2,1,1,2220.4429999999998
FDS48,15.150000000000002,0,0.026191759000000002,0,150.4708,1,26,0,2,1,2106.5912
NCH07,13.150000000000002,0,0.1059380153,9,159.5604,1,26,0,2,1,1901.5248
NCK54,12.150000000000002,0,0.016397122111111113,9,117.615,1,26,0,2,1,1514.695
FDD53,16.2,0,0.046137096399999994,5,41.8454,4,28,2,0,0,41.9454
FDV58,20.849999999999998,0,0.11696721944444444,13,197.5452,6,9,2,1,1,4306.3944
FDI08,18.2,1,0.06635878525,6,247.2092,6,9,2,1,1,3486.1288
FDD08,8.299999999999999,0,0.04041751179999999,6,36.6506,3,4,1,2,2,455.4072
FDX34,6.195,0,0.07205255725,13,120.1098,7,11,2,1,1,2892.2352
FDX55,15.099999999999998,0,0.05371099655555555,6,216.4166,7,11,2,1,1,2830.3158
NCS05,11.5,0,0.022745637333333332,8,130.7942,7,11,2,1,1,2782.3782
FDL04,19.0,0,0.12135383911111111,5,105.4622,6,9,2,1,1,1905.5196
FDJ53,10.5,0,0.08146286350000001,5,120.2098,3,4,1,2,2,602.549
FDB47,8.799999999999999,0,0.07683614866666667,13,210.6612,9,14,1,0,1,2508.7344
NCS29,9.0,0,0.0795051692,8,264.1884,4,28,2,0,0,264.9884
FDB33,17.75,0,0.016891058555555557,6,160.4262,7,11,2,1,1,3182.5240000000003
FDL52,6.634999999999999,1,0.0480856657,5,39.8506,4,28,2,0,0,37.9506
FDB03,17.75,1,0.1792919448,4,242.1538,6,9,2,1,1,4326.3684
FDW20,20.75,0,0.023294120111111108,6,123.37299999999999,6,9,2,1,1,2093.9410000000003
FDT10,16.7,1,0.06674088833333333,13,60.6562,3,4,1,2,2,592.562
FDK04,7.36,0,0.050464117999999995,5,55.5588,5,28,1,2,3,1145.1760000000002
NCL07,13.849999999999998,0,0.03049159922222222,11,40.248000000000005,7,11,2,1,1,319.584
FDZ31,15.349999999999998,1,0.099148485625,6,191.1504,8,16,2,0,1,1725.7536
FDE45,12.099999999999998,0,0.042101977799999996,6,177.3002,6,9,2,1,1,3044.7034
NCK54,12.150000000000002,0,0.016397122111111113,9,118.515,3,4,1,2,2,1398.18
DRE15,13.349999999999998,0,0.016765330000000002,4,74.8012,4,28,2,0,0,303.6048
NCQ38,16.349999999999998,0,0.01449265511111111,11,106.12799999999999,6,9,2,1,1,1917.504
FDB08,6.055,0,0.02681572833333333,6,160.1578,5,28,1,2,3,3048.6982
DRF49,7.269999999999998,0,0.07706680666666667,14,111.8518,3,4,1,2,2,2277.036
DRC27,13.799999999999999,0,0.0664234093,4,246.9802,9,14,1,0,1,5896.3248
FDB37,20.25,1,0.02008290175,0,240.3538,9,14,1,0,1,4086.0146
FDS35,9.299999999999999,0,0.11132408075,1,65.7826,8,16,2,0,1,968.7389999999999
FDE47,14.150000000000002,0,0.04077820500000001,15,125.6046,9,14,1,0,1,1618.5598
NCT53,5.3999999999999995,0,0.0453875069,8,164.5526,5,28,1,2,3,2302.3364
FDL14,8.115,1,0.036764385600000005,3,154.8972,8,16,2,0,1,1713.7692
FDP21,7.420000000000001,1,0.0294272264,13,190.8872,4,28,2,0,0,945.436
